order_id,order_date,region,city,product_id,units_sold,revenue,profit,customer_type,channel
32945,2024-06-11,North,Meganport,22,9,47.25,24.03,New,Retail
32946,2025-08-16,North,New Normanhaven,15,3,10.62,4.95,Returning,Online
32947,2025-03-10,West,North Mariah,11,5,14.8,5.7,Returning,Online
32948,2024-03-13,North,Stevenport,3,4,14.76,8.72,Returning,Online
32949,2025-06-22,South,Waltonton,24,7,34.02,17.15,New,Online
32950,2025-12-05,West,East Robert,23,4,12.68,6.76,Returning,Online
32951,2025-05-10,East,Danielshire,16,2,4.46,2.5,New,Retail
32952,2025-10-11,North,Pattersonshire,16,3,6.69,3.75,Returning,Retail
32953,2024-09-22,South,Smithville,24,5,24.3,12.25,New,Online
32954,2024-12-14,West,Frenchville,18,7,33.67,19.32,New,Online
32955,2025-02-28,North,Brianstad,18,4,19.24,11.04,Returning,Retail
32956,2025-07-16,East,Lake Aprilbury,14,4,30.8,13.68,Returning,Retail
32957,2024-03-03,South,Terryshire,13,4,20.16,7.32,New,Retail
32958,2024-10-31,South,East Jerryton,19,5,29.15,14.25,Returning,Retail
32959,2024-09-19,West,East Ericatown,20,2,8.22,4.3,New,Retail
32960,2024-04-18,West,Beckerchester,22,8,42.0,21.36,Returning,Retail
32961,2024-08-13,West,Lloydside,15,4,14.16,6.6,New,Retail
32962,2025-12-17,West,New Veronica,14,6,46.2,20.52,New,Retail
32963,2025-07-23,West,New Deborah,23,9,28.53,15.21,Returning,Online
32964,2024-07-19,East,Hallmouth,1,5,21.3,12.6,New,Retail
32965,2025-04-08,North,Jasonmouth,18,1,4.81,2.76,New,Online
32966,2024-09-10,East,Lake Rachel,11,6,17.76,6.84,Returning,Retail
32967,2024-11-09,North,New Angelafurt,12,7,40.88,17.64,New,Online
32968,2024-09-14,South,Castanedaland,16,6,13.38,7.5,Returning,Retail
32969,2024-02-21,North,Weissview,1,4,17.04,10.08,New,Online
32970,2024-02-13,East,Jimenezstad,15,5,17.7,8.25,New,Retail
32971,2025-04-04,South,North Reginald,22,10,52.5,26.7,New,Retail
32972,2024-12-24,South,Hallbury,6,7,20.3,12.04,Returning,Retail
32973,2025-05-27,North,Christopherfort,7,7,63.7,29.75,New,Retail
32974,2025-07-26,South,East Johnburgh,4,6,48.96,21.78,New,Online
32975,2024-01-21,North,North Joe,5,2,7.0,3.28,New,Retail
32976,2024-07-27,East,Seanhaven,18,2,9.62,5.52,New,Online
32977,2024-10-10,South,Martinezview,22,3,15.75,8.01,Returning,Online
32978,2024-11-06,North,Lake Todd,19,6,34.98,17.1,Returning,Retail
32979,2025-05-11,East,South Jacqueline,10,7,68.32,36.68,Returning,Online
32980,2024-04-12,East,South Kennethmouth,7,4,36.4,17.0,New,Retail
32981,2025-10-14,North,West Jessica,20,4,16.44,8.6,New,Online
32982,2025-01-22,South,North Jefferyview,22,8,42.0,21.36,Returning,Retail
32983,2024-07-05,North,Port Annette,6,3,8.7,5.16,New,Retail
32984,2024-10-06,South,Kingmouth,13,4,20.16,7.32,New,Online
32985,2024-06-22,North,Port Brendahaven,24,7,34.02,17.15,Returning,Retail
32986,2024-01-17,South,Kevinmouth,5,8,28.0,13.12,Returning,Online
32987,2024-11-06,East,Raymondside,18,10,48.1,27.6,Returning,Online
32988,2024-03-14,North,Lopezside,7,3,27.3,12.75,New,Retail
32989,2025-11-08,West,Maryside,2,6,33.78,20.1,Returning,Online
32990,2025-08-03,East,West Jennifer,9,8,22.48,7.92,Returning,Online
32991,2024-11-14,West,East Christophermouth,5,6,21.0,9.84,Returning,Online
32992,2024-05-13,South,Khanville,5,6,21.0,9.84,New,Retail
32993,2025-04-04,South,Franklinview,22,5,26.25,13.35,Returning,Online
32994,2025-03-31,South,East Cassandra,2,3,16.89,10.05,Returning,Online
32995,2025-04-21,West,Michaelport,7,5,45.5,21.25,New,Online
32996,2024-03-30,West,Lake Christine,17,5,23.1,13.7,Returning,Online
32997,2025-05-10,East,Richardton,6,6,17.4,10.32,Returning,Retail
32998,2025-03-30,West,Jimmyside,5,4,14.0,6.56,Returning,Retail
32999,2024-08-10,South,Nicolemouth,16,5,11.15,6.25,Returning,Retail
33000,2024-09-11,North,Wilsonhaven,8,3,7.32,3.45,Returning,Retail
33001,2025-10-20,South,Mcdonaldview,4,3,24.48,10.89,New,Online
33002,2025-05-09,South,Meganburgh,24,3,14.58,7.35,Returning,Online
33003,2025-11-18,East,South Heathershire,16,7,15.61,8.75,New,Retail
33004,2025-12-28,East,West Scott,2,7,39.41,23.45,Returning,Retail
33005,2025-08-27,West,Pedrofurt,15,1,3.54,1.65,Returning,Retail
33006,2025-12-23,South,North Deborah,7,7,63.7,29.75,Returning,Retail
33007,2024-08-01,East,Rileyville,12,4,23.36,10.08,Returning,Retail
33008,2024-04-20,North,North Sarah,22,4,21.0,10.68,New,Online
33009,2024-02-05,South,Port Jennaside,1,9,38.34,22.68,Returning,Online
33010,2025-01-27,South,West Matthew,19,5,29.15,14.25,New,Online
33011,2024-04-19,East,Port Adam,25,6,56.46,30.36,New,Retail
33012,2024-08-05,North,West Christianville,5,3,10.5,4.92,New,Retail
33013,2025-06-25,North,Johnsonhaven,17,4,18.48,10.96,Returning,Retail
33014,2024-11-08,South,Taylorberg,22,9,47.25,24.03,Returning,Online
33015,2024-08-13,North,South Kyle,10,5,48.8,26.2,New,Retail
33016,2025-12-18,West,East Jennifershire,19,6,34.98,17.1,Returning,Retail
33017,2025-06-10,North,East Robinfort,14,6,46.2,20.52,Returning,Online
33018,2025-07-29,West,West Gabriela,21,4,26.84,15.4,New,Retail
33019,2024-01-04,West,East Kevin,23,6,19.02,10.14,New,Retail
33020,2024-02-12,West,Downsshire,8,7,17.08,8.05,Returning,Online
33021,2025-12-02,South,Lake Andrewside,20,12,49.32,25.8,Returning,Online
33022,2025-01-20,South,Autumnmouth,21,6,40.26,23.1,Returning,Online
33023,2024-06-04,East,Wesleyborough,23,3,9.51,5.07,Returning,Online
33024,2024-11-15,West,North Luischester,24,10,48.6,24.5,Returning,Online
33025,2024-12-31,North,Jasonfort,5,6,21.0,9.84,Returning,Retail
33026,2024-08-16,East,Lake Cynthiastad,15,5,17.7,8.25,New,Retail
33027,2025-06-11,South,Freemanborough,10,7,68.32,36.68,New,Retail
33028,2024-10-31,East,Bryantmouth,15,3,10.62,4.95,Returning,Online
33029,2024-10-15,West,New Jesse,10,2,19.52,10.48,Returning,Retail
33030,2024-06-30,North,Adamsville,7,6,54.6,25.5,New,Retail
33031,2025-12-12,North,Loriborough,20,4,16.44,8.6,Returning,Online
33032,2025-08-07,East,Williamsfort,21,8,53.68,30.8,Returning,Online
33033,2024-05-27,North,South Howard,20,4,16.44,8.6,Returning,Retail
33034,2024-11-21,South,East Samanthastad,24,6,29.16,14.7,Returning,Online
33035,2024-05-30,West,Brandyburgh,18,4,19.24,11.04,Returning,Online
33036,2025-05-05,East,Jeremyview,12,4,23.36,10.08,Returning,Online
33037,2025-10-02,North,Sarabury,7,3,27.3,12.75,New,Online
33038,2024-08-22,North,New Maria,21,3,20.13,11.55,Returning,Retail
33039,2024-01-26,North,Lindafurt,4,4,32.64,14.52,New,Online
33040,2025-01-23,North,New Karen,20,6,24.66,12.9,New,Retail
33041,2025-10-25,South,East Toddton,8,1,2.44,1.15,Returning,Retail
33042,2025-10-19,North,Billymouth,25,5,47.05,25.3,New,Online
33043,2024-07-16,North,Ericfort,2,6,33.78,20.1,Returning,Online
33044,2025-10-03,East,East Davidchester,16,4,8.92,5.0,Returning,Retail
33045,2024-08-09,North,North Taylor,14,6,46.2,20.52,New,Online
33046,2025-09-11,North,Rebeccafort,22,5,26.25,13.35,Returning,Retail
33047,2024-05-29,West,North Charles,16,1,2.23,1.25,New,Online
33048,2024-01-03,East,South Breanna,21,5,33.55,19.25,New,Online
33049,2025-10-23,North,West Timothy,4,9,73.44,32.67,Returning,Online
33050,2024-02-12,West,New Brandon,4,9,73.44,32.67,New,Online
33051,2024-07-02,North,Bradyland,15,6,21.24,9.9,New,Online
33052,2024-08-11,East,Lake Erintown,3,1,3.69,2.18,Returning,Retail
33053,2025-11-05,East,East Danielstad,16,6,13.38,7.5,Returning,Retail
33054,2024-04-26,South,Justinborough,15,9,31.86,14.85,Returning,Retail
33055,2024-08-20,South,Justinton,11,6,17.76,6.84,Returning,Retail
33056,2025-08-21,South,Kelseyborough,4,4,32.64,14.52,Returning,Online
33057,2024-12-23,South,West Brian,11,7,20.72,7.98,New,Online
33058,2025-02-19,North,Padillabury,7,4,36.4,17.0,Returning,Retail
33059,2024-08-21,East,East Wesleyland,25,7,65.87,35.42,Returning,Online
33060,2024-07-24,West,North Paulborough,12,5,29.2,12.6,New,Online
33061,2024-08-15,East,Port Jasonfort,4,2,16.32,7.26,Returning,Retail
33062,2025-01-21,South,East Haleychester,20,3,12.33,6.45,New,Retail
33063,2024-06-25,West,New Erikstad,11,8,23.68,9.12,Returning,Retail
33064,2024-01-17,South,Lake Theodore,22,6,31.5,16.02,Returning,Online
33065,2025-05-01,West,North Brooke,23,6,19.02,10.14,New,Online
33066,2025-05-13,East,Lake Sherry,16,9,20.07,11.25,New,Retail
33067,2024-07-25,North,South Penny,19,4,23.32,11.4,New,Retail
33068,2024-10-27,East,Annaberg,8,7,17.08,8.05,Returning,Retail
33069,2024-06-18,North,Boydmouth,20,3,12.33,6.45,Returning,Retail
33070,2024-01-27,South,Port Toddside,13,3,15.12,5.49,Returning,Online
33071,2024-10-03,East,New Erictown,21,6,40.26,23.1,New,Online
33072,2025-02-02,North,Bethanyland,10,4,39.04,20.96,New,Online
33073,2024-01-01,West,New Jamesview,12,8,46.72,20.16,Returning,Online
33074,2024-12-05,South,New Sharonmouth,15,7,24.78,11.55,New,Online
33075,2025-05-12,North,Lake Charlotte,14,6,46.2,20.52,Returning,Retail
33076,2024-04-30,East,Zavalashire,8,2,4.88,2.3,New,Online
33077,2024-05-03,South,East Michaelton,21,3,20.13,11.55,New,Online
33078,2024-06-04,West,East Richardshire,8,3,7.32,3.45,Returning,Retail
33079,2024-03-24,West,Burkebury,12,2,11.68,5.04,Returning,Online
33080,2024-09-06,South,West Martin,22,3,15.75,8.01,New,Retail
33081,2025-10-14,East,West Roy,5,9,31.5,14.76,Returning,Online
33082,2024-05-02,North,North Kathyview,10,2,19.52,10.48,New,Online
33083,2024-05-28,South,Thompsonchester,22,6,31.5,16.02,New,Online
33084,2025-04-28,North,Woodwardbury,13,9,45.36,16.47,New,Retail
33085,2025-10-02,North,West Jose,4,6,48.96,21.78,New,Online
33086,2025-08-19,West,Wilcoxburgh,15,3,10.62,4.95,Returning,Retail
33087,2024-01-23,North,Castilloport,20,3,12.33,6.45,New,Retail
33088,2025-11-01,South,Philipton,19,4,23.32,11.4,Returning,Online
33089,2025-03-09,East,Bellborough,22,4,21.0,10.68,New,Retail
33090,2025-05-26,East,East Scottstad,10,4,39.04,20.96,New,Online
33091,2024-01-30,South,Ericahaven,12,7,40.88,17.64,Returning,Online
33092,2024-09-09,West,Parkertown,22,7,36.75,18.69,Returning,Online
33093,2025-04-04,West,South Michaelmouth,25,6,56.46,30.36,Returning,Online
33094,2025-04-27,West,Jasminefort,13,5,25.2,9.15,Returning,Online
33095,2024-07-19,South,New Nataliefort,18,4,19.24,11.04,Returning,Retail
33096,2024-09-15,South,Port Markhaven,15,4,14.16,6.6,Returning,Online
33097,2025-04-29,South,North Donald,18,5,24.05,13.8,Returning,Online
33098,2025-06-21,North,Timothyview,10,4,39.04,20.96,Returning,Retail
33099,2025-05-15,East,Woodmouth,5,6,21.0,9.84,New,Retail
33100,2025-05-12,East,South Kimberlyfurt,15,6,21.24,9.9,Returning,Retail
33101,2025-08-09,South,East Johnshire,2,2,11.26,6.7,New,Online
33102,2024-05-07,North,South Matthewmouth,3,8,29.52,17.44,Returning,Retail
33103,2025-07-23,South,Lake Stephen,22,9,47.25,24.03,Returning,Retail
33104,2025-01-10,North,South Jocelynberg,4,5,40.8,18.15,Returning,Retail
33105,2025-11-19,South,New Russellborough,16,16,35.68,20.0,Returning,Online
33106,2025-02-28,West,Lake Robertmouth,22,3,15.75,8.01,Returning,Online
33107,2025-04-23,West,North Alejandraton,11,3,8.88,3.42,New,Retail
33108,2024-08-23,South,Markville,2,6,33.78,20.1,New,Online
33109,2025-11-13,North,Lake Michelle,3,12,44.28,26.16,New,Retail
33110,2024-08-02,West,Turnerborough,4,1,8.16,3.63,New,Retail
33111,2024-01-18,South,Christopherchester,23,9,28.53,15.21,New,Retail
33112,2025-06-08,South,Port Carlosstad,16,9,20.07,11.25,New,Retail
33113,2025-03-02,North,Port Jeffreyport,12,11,64.24,27.72,New,Retail
33114,2025-04-10,East,Williamsfort,16,1,2.23,1.25,New,Online
33115,2025-10-10,South,New Amy,23,6,19.02,10.14,New,Retail
33116,2025-06-09,East,Judyside,23,8,25.36,13.52,New,Retail
33117,2025-11-12,South,Lake Rodney,24,4,19.44,9.8,New,Retail
33118,2024-01-02,East,West Patricia,4,2,16.32,7.26,New,Online
33119,2024-04-02,West,North David,5,5,17.5,8.2,New,Online
33120,2025-01-05,East,Christinachester,9,2,5.62,1.98,New,Online
33121,2025-08-24,South,West Julie,16,11,24.53,13.75,New,Online
33122,2024-12-03,North,Hannahfort,25,4,37.64,20.24,Returning,Online
33123,2025-09-26,East,Clarkburgh,20,10,41.1,21.5,New,Retail
33124,2024-02-22,North,Andersonberg,3,7,25.83,15.26,New,Online
33125,2024-02-19,South,East Joshuamouth,11,2,5.92,2.28,New,Online
33126,2025-06-30,West,Port Sarah,8,3,7.32,3.45,Returning,Online
33127,2024-05-15,South,Pattersontown,4,6,48.96,21.78,New,Online
33128,2024-12-30,West,Zacharyhaven,21,7,46.97,26.95,New,Retail
33129,2025-05-22,East,Lake Melissa,17,7,32.34,19.18,New,Online
33130,2025-07-13,South,South Lauren,25,7,65.87,35.42,New,Retail
33131,2025-03-29,South,South Annburgh,19,9,52.47,25.65,New,Retail
33132,2024-12-22,North,Schwartzfort,18,4,19.24,11.04,New,Online
33133,2025-12-14,South,Alicebury,22,6,31.5,16.02,Returning,Retail
33134,2024-05-14,East,Brownshire,23,7,22.19,11.83,Returning,Retail
33135,2025-02-07,South,Mitchellmouth,14,2,15.4,6.84,New,Retail
33136,2025-05-22,North,Port Jeremy,25,3,28.23,15.18,New,Online
33137,2024-01-13,North,South Charleshaven,2,4,22.52,13.4,Returning,Retail
33138,2024-07-27,South,New Brooke,12,4,23.36,10.08,Returning,Retail
33139,2025-09-28,South,Perryview,10,4,39.04,20.96,New,Retail
33140,2025-12-03,South,Lake Joshuaburgh,21,12,80.52,46.2,New,Retail
33141,2024-12-02,North,Snyderbury,13,6,30.24,10.98,Returning,Retail
33142,2024-08-28,South,Lake Heatherborough,4,9,73.44,32.67,New,Retail
33143,2025-05-06,North,Smithland,5,1,3.5,1.64,Returning,Retail
33144,2025-07-31,East,Wrightport,12,5,29.2,12.6,New,Online
33145,2024-07-29,West,Port Tim,16,5,11.15,6.25,New,Online
33146,2024-12-21,West,West Nicholasmouth,19,7,40.81,19.95,New,Retail
33147,2024-08-30,North,Russellhaven,11,6,17.76,6.84,New,Online
33148,2024-12-22,North,Port Brett,23,1,3.17,1.69,Returning,Online
33149,2024-06-10,South,Ericview,22,3,15.75,8.01,Returning,Online
33150,2025-11-15,North,New Andrewmouth,5,12,42.0,19.68,New,Online
33151,2024-02-22,North,North Nicholas,1,4,17.04,10.08,New,Online
33152,2024-04-10,South,South Stevenbury,16,3,6.69,3.75,Returning,Online
33153,2025-03-29,West,Jamesmouth,7,7,63.7,29.75,New,Retail
33154,2024-03-22,North,North Monica,9,2,5.62,1.98,Returning,Retail
33155,2024-11-20,West,Lake Clairemouth,6,10,29.0,17.2,Returning,Online
33156,2025-04-24,East,Judyville,14,5,38.5,17.1,Returning,Retail
33157,2025-04-26,South,New Lisatown,4,3,24.48,10.89,Returning,Online
33158,2024-11-13,South,Barajasport,22,7,36.75,18.69,Returning,Online
33159,2024-07-02,North,Leville,10,4,39.04,20.96,New,Online
33160,2025-09-23,South,Maxwellborough,8,2,4.88,2.3,New,Retail
33161,2024-07-28,West,Stephanieville,3,4,14.76,8.72,Returning,Retail
33162,2025-03-26,South,Matthewview,8,3,7.32,3.45,New,Retail
33163,2025-05-29,East,South Teresaville,18,4,19.24,11.04,New,Retail
33164,2025-12-04,South,New Stanley,17,4,18.48,10.96,New,Retail
33165,2024-03-09,North,Richardburgh,16,4,8.92,5.0,New,Retail
33166,2024-09-30,North,Ferrellborough,1,6,25.56,15.12,New,Retail
33167,2025-09-04,South,New Kyle,24,7,34.02,17.15,New,Online
33168,2024-02-24,South,Ericksonview,16,11,24.53,13.75,Returning,Retail
33169,2025-09-09,West,Racheltown,18,8,38.48,22.08,New,Retail
33170,2024-09-29,West,Jimenezmouth,19,4,23.32,11.4,New,Online
33171,2024-02-02,North,Christophershire,21,1,6.71,3.85,Returning,Retail
33172,2024-05-29,South,Gallegosborough,11,9,26.64,10.26,New,Retail
33173,2025-06-27,South,Oliverberg,24,3,14.58,7.35,Returning,Retail
33174,2024-04-09,South,Frederickstad,18,8,38.48,22.08,Returning,Online
33175,2025-03-31,South,Lake Marcusport,4,4,32.64,14.52,Returning,Online
33176,2024-12-16,North,Dawnville,13,7,35.28,12.81,New,Retail
33177,2025-10-13,South,Davisbury,16,2,4.46,2.5,New,Retail
33178,2024-09-11,West,Lake Jamesfurt,5,4,14.0,6.56,Returning,Online
33179,2025-12-17,North,Lake Johnborough,11,1,2.96,1.14,New,Retail
33180,2025-02-08,South,West Sarah,15,1,3.54,1.65,Returning,Online
33181,2025-05-05,South,East Keithfurt,1,7,29.82,17.64,New,Retail
33182,2024-04-30,South,Bonillaland,8,10,24.4,11.5,Returning,Online
33183,2025-04-09,South,Bookerfort,25,5,47.05,25.3,New,Retail
33184,2024-02-05,South,Lukeside,1,4,17.04,10.08,Returning,Online
33185,2025-05-11,South,Hendricksberg,1,3,12.78,7.56,New,Retail
33186,2025-06-05,North,Grantshire,13,4,20.16,7.32,New,Retail
33187,2025-05-01,South,West Josephport,3,8,29.52,17.44,Returning,Online
33188,2024-08-31,East,Jacobview,21,3,20.13,11.55,Returning,Online
33189,2024-07-31,East,Port Dillon,18,2,9.62,5.52,Returning,Online
33190,2024-03-24,South,Johnsonmouth,25,8,75.28,40.48,New,Retail
33191,2024-09-10,West,East Alexbury,8,2,4.88,2.3,Returning,Online
33192,2025-03-06,South,East Sarahborough,22,3,15.75,8.01,Returning,Retail
33193,2025-06-15,South,North Scott,16,3,6.69,3.75,New,Online
33194,2024-02-13,North,Lake Elizabethton,10,6,58.56,31.44,Returning,Retail
33195,2025-04-03,North,East Pamelahaven,23,6,19.02,10.14,New,Online
33196,2024-04-26,South,Nathanielstad,1,7,29.82,17.64,New,Online
33197,2024-02-20,South,West Jeffrey,11,5,14.8,5.7,Returning,Online
33198,2024-06-08,West,South Aaron,21,3,20.13,11.55,Returning,Online
33199,2025-03-20,West,South Lori,19,5,29.15,14.25,New,Online
33200,2024-03-26,North,Port Ian,9,6,16.86,5.94,New,Online
33201,2025-08-01,North,Lake Dennis,12,2,11.68,5.04,New,Online
33202,2025-11-24,North,Bellport,16,9,20.07,11.25,New,Online
33203,2024-02-21,South,North Lisaside,6,9,26.1,15.48,New,Retail
33204,2025-08-31,East,South Patricia,18,9,43.29,24.84,New,Online
33205,2025-06-14,North,Cindyside,25,6,56.46,30.36,Returning,Online
33206,2024-08-25,East,Jamiefurt,4,9,73.44,32.67,New,Retail
33207,2024-03-20,East,East Brian,5,3,10.5,4.92,New,Retail
33208,2024-07-23,North,Potterborough,22,2,10.5,5.34,Returning,Retail
33209,2025-01-23,South,West Williamshire,14,3,23.1,10.26,Returning,Online
33210,2025-06-26,West,North Melissashire,6,1,2.9,1.72,New,Online
33211,2024-06-13,East,Karentown,3,13,47.97,28.34,New,Online
33212,2024-06-02,North,West Nicolechester,15,4,14.16,6.6,Returning,Online
33213,2024-07-31,South,New Deborahmouth,5,2,7.0,3.28,New,Online
33214,2024-10-02,East,South Juanhaven,7,3,27.3,12.75,New,Retail
33215,2025-03-30,West,South Jeremyport,11,7,20.72,7.98,Returning,Retail
33216,2025-07-11,East,North Whitney,25,3,28.23,15.18,Returning,Online
33217,2025-05-15,West,Jenniferhaven,10,2,19.52,10.48,Returning,Online
33218,2025-01-30,South,New Alicia,18,10,48.1,27.6,New,Retail
33219,2025-08-14,North,East Ryanburgh,16,8,17.84,10.0,New,Retail
33220,2024-11-27,South,East Kristietown,4,6,48.96,21.78,New,Retail
33221,2025-11-25,West,Graytown,13,6,30.24,10.98,New,Online
33222,2025-10-31,North,North Teresatown,14,5,38.5,17.1,New,Online
33223,2025-06-01,South,West Jeremiah,4,6,48.96,21.78,Returning,Retail
33224,2025-11-15,North,Castrotown,9,13,36.53,12.87,New,Online
33225,2024-07-03,East,Cunninghamport,13,4,20.16,7.32,New,Online
33226,2024-08-23,South,East Elizabeth,13,2,10.08,3.66,New,Online
33227,2024-08-21,North,Tammieton,6,6,17.4,10.32,New,Retail
33228,2025-06-15,South,Marquezside,12,3,17.52,7.56,Returning,Retail
33229,2025-10-09,East,Robertton,6,6,17.4,10.32,New,Retail
33230,2025-10-11,West,Lake Robert,8,2,4.88,2.3,New,Online
33231,2025-05-11,East,Whiteton,16,4,8.92,5.0,New,Retail
33232,2024-08-31,North,North Lindaland,2,4,22.52,13.4,New,Retail
33233,2024-10-14,South,Walkerfort,16,4,8.92,5.0,New,Retail
33234,2024-01-04,North,North John,14,3,23.1,10.26,New,Retail
33235,2025-09-02,South,Jessicamouth,16,4,8.92,5.0,New,Online
33236,2025-11-22,North,Murphystad,10,4,39.04,20.96,Returning,Retail
33237,2024-01-14,North,Williamsville,22,2,10.5,5.34,New,Retail
33238,2024-11-26,West,Amyton,6,4,11.6,6.88,Returning,Retail
33239,2024-02-07,West,Brownfurt,24,5,24.3,12.25,Returning,Online
33240,2025-04-15,North,South Tanya,9,3,8.43,2.97,New,Retail
33241,2025-06-01,South,East Scott,18,7,33.67,19.32,New,Online
33242,2025-09-02,North,Bruceside,3,4,14.76,8.72,Returning,Online
33243,2024-10-28,East,Pierceburgh,22,2,10.5,5.34,New,Retail
33244,2025-09-03,North,Shawnbury,1,4,17.04,10.08,Returning,Retail
33245,2025-10-23,East,South Alexandriaview,14,8,61.6,27.36,Returning,Retail
33246,2024-10-05,South,Samanthastad,14,4,30.8,13.68,Returning,Online
33247,2024-03-20,South,Port Raymond,24,7,34.02,17.15,Returning,Online
33248,2025-09-03,East,West Leroy,7,9,81.9,38.25,New,Retail
33249,2025-12-03,North,Lopezfurt,23,7,22.19,11.83,New,Retail
33250,2025-04-25,South,West Jennifermouth,3,2,7.38,4.36,Returning,Online
33251,2025-06-22,South,New Tylerland,16,3,6.69,3.75,New,Online
33252,2024-02-14,East,Port Lancechester,11,3,8.88,3.42,New,Retail
33253,2024-10-23,West,New Jennifer,15,7,24.78,11.55,New,Online
33254,2025-08-23,North,Andersonstad,23,4,12.68,6.76,New,Retail
33255,2025-02-20,South,Frazierborough,12,6,35.04,15.12,Returning,Retail
33256,2024-09-15,South,Wilsonbury,19,9,52.47,25.65,New,Retail
33257,2025-09-27,East,West Robert,7,8,72.8,34.0,New,Retail
33258,2025-10-20,East,Melindastad,12,13,75.92,32.76,New,Online
33259,2025-06-09,North,Port Sandraville,3,6,22.14,13.08,New,Retail
33260,2024-07-28,South,Benjaminland,24,4,19.44,9.8,New,Online
33261,2024-12-17,North,Lauriebury,17,6,27.72,16.44,Returning,Retail
